Text,Author,Date
@MoukhtarBa3 @momo_n221 @TasOfficiel En tout cas wargua nio wax bane université gua diarr « étudiens »😭🤣,Mbaye Gueye,Tue Oct 22 01:25:39 +0000 2024
"@xaniamp @AlertesInfos Bonjour,

Les vacances de Toussaint commencent vendredi 25 octobre à l'Université Paul Valéry, conformément au calendrier universitaire que nous, le SCUM, avons fait adopter par les instances.

▶️ Toutes ces infos sont disponibles sur notre site internet : https://t.co/nIZC2fhOaB",SCUM - Montpellier,Tue Oct 22 01:24:08 +0000 2024
"@LFI_Forever 🤣🤣🤣🤣le boyardichonnet a encore abusé de la fumette voire pire ! 
On voit bien que ""sa main n'a jamais mis le pied"" dans une université 🤣🤣🤣(sauf pour y faire de la retape pour les lfislamistes )",BOCAJ🇨🇵🇪🇺🇺🇦,Tue Oct 22 01:21:46 +0000 2024
Mon université première LOL https://t.co/WTRlB2YwP1,Kenny,Tue Oct 22 01:17:46 +0000 2024
@mauraislive Quelqu’un a t’il fait une plainte à l’université où il travail pour ses propos,Luc Gauthier,Tue Oct 22 01:05:52 +0000 2024
"Omg mais qu'est-ce que j'adore l'université, faire une bibliographie ultra méticuleuse, lire des livres qui t'intéressent, faire des liens que t'es seul à voir et prouver que t'as raison, non vraiment quand t'étudies un sujet qui te plaît c'est trop trop bien",Don,Tue Oct 22 01:04:42 +0000 2024
Diplômé de l'Université Jeff Fillion 🏴‍☠️ https://t.co/b6fZTVJRvu,Le Lobby 🍁,Tue Oct 22 01:00:45 +0000 2024
"Un étudiant avait attaqué l'université de Soa en justice et il avait eu gain de cause.
@raptorx44 toi le spécialiste tu t'en rappelles? Ou bien ma mémoire me joue des tours",kiñe_Bassa'a🇨🇲,Tue Oct 22 00:48:24 +0000 2024
"Mdr, tu vois ça que en 🇫🇷 hahaha , des gens qui se promènent d’université en université ! Faut augmenter les 35h et enlever le chômage là !",Ilyas,Tue Oct 22 00:44:15 +0000 2024
"Pierre Martin, un professeur de merde d'université",big ''D'' (the river),Tue Oct 22 00:24:12 +0000 2024
@guerin_yanick @lobbymontreal Probablement un prof d'université frustré qui endoctrine les jeunes... un esti d'jaloux du succès des autres!,Rick Sanchez 🏴‍☠️,Tue Oct 22 00:22:13 +0000 2024
Dans la rubrique trafiquants de drogue élu député #KFI il y avait déjà #Boyard Et maintenant #Kerbrat. Il est temps pour les présidents d’ universite de leur interdire les tournées des facs où ils doivent y faire du trafic de stups,Francois,Tue Oct 22 00:15:00 +0000 2024
Yanagi a inventer la persévérance et le fanatisme envers une nana qui cala pas le gars + romance a l'université + c'est tellement drôle + même les persos secondaires sont bien non sérieux c'est vraiment ce Shojo parfait imo j'ai eu de la chance que ce soit un de mes premiers ! https://t.co/7ssPRZ5F2T,Arige-Chan (CEO de Make Up With Mud),Tue Oct 22 00:12:08 +0000 2024
"🔴 %146 Hôpital Maisonneuve-Rosemont
🔴 %223 Hôpital général juif - Jewish General Hospital
🔴 %141 Centre hospitalier de l'Université de Montréal (CHUM)
🔴 %131 Hôpital Cité-de-la-Santé
🔴 %123 Hôpital de l'Enfant-Jésus",ERinfo,Tue Oct 22 00:05:04 +0000 2024
"@emiliegomis Rappelons que la laïcité ne concerne pas une femme dans la rue, une étudiante à l'Université, ni une femme qui entre dans une mairie pour se marier ou demander un papier non!
Par contre elle concerne les fonctionnaires dans l'exercice de leurs fonctions ou dans une administration",🔻@bdel 😹 Humour presque tjrs 😹,Mon Oct 21 23:59:51 +0000 2024
@z_gopo @smmi_ack Je vis juste à 2h de l’université 💀,ྀིྀིྀིྀིྀི 🇩🇿🇲🇦,Mon Oct 21 23:48:25 +0000 2024
@BoomerQuebecois @JeremyFilosa @universitelaval Université de mongols,Grippette,Mon Oct 21 23:47:54 +0000 2024
@PepePrevost @provost_patrick @universitelaval Où sont les professeurs de sciences humaines de l’université Laval? Il enseigne quoi en fait?,Mister Justice,Mon Oct 21 23:30:15 +0000 2024
"Cher.e.s collègues.
L'Acolprof est heureuse de vous inviter à assister au Congrès national de professeur.e.s de français.🤓🇫🇷
L'événement aura lieu à Cali, à l'université Univalle, du 7 au 9 novembre.
Je vous laisse le lien de l'événement.
https://t.co/USbDF8cF8c https://t.co/GzKp28CErh",ACOLPROF,Mon Oct 21 23:22:14 +0000 2024
@Jerome_bg Wow! Cette journaliste woke veut maintenant piétiner notre langue. Elle s'est fait programmer par quelle université celle-là?,Elizabeth Dufresne-G,Mon Oct 21 23:16:25 +0000 2024
"@AixeMatrice Le 21 avril 2022, devant les étudiants de l'Université de Stanford, Barack Obama n'a pas été tendre avec les entreprises de la Silicon Valley. La conférence, portant sur l’influence des réseaux sociaux, a été l'occasion pour l'ancien président des Etats-Unis de plaider pour",de Moraës Frédérique,Mon Oct 21 23:16:17 +0000 2024
"@HMedievale @NaudinChristoph le docteur Mouslim a fait plusieurs conférences avec preuves à l'appuie (chroniques de moissac et annales d'aniane) que la bataille n'a jamais existé, elle a débouché sur une thèse de doctorat soutenu et validé à l'université de Bordeaux https://t.co/fEKW82YxaX",reda hayani,Mon Oct 21 23:10:24 +0000 2024
Le temps du cégep et université c’est vraiment les plus belles années d’une vie🥲,LaRuthy,Mon Oct 21 23:07:44 +0000 2024
"@martybruins77 @Darknight1922 Aucune place pour agrandir et université laval ne laisserait pas faire ça 

Faites vous un stade",alexandre prevost,Mon Oct 21 23:01:04 +0000 2024
@LIGNEL_sncf Vous êtes les plus grandes salopes que la terre aie portée a interrompre le trafic sur la ligne LA SEMAINE DES PARTIELS alors que votre putain de ligne de merde dessers NANTERRE UNIVERSITÉ à savoir la plus grosse fac de la région bande d’abrutis de merde,𝙴𝚗𝚘𝚕𝚊 🌿🌱,Mon Oct 21 22:53:14 +0000 2024
l'Université,P'tit Louis (arc turbo monarchiste ),Mon Oct 21 22:44:11 +0000 2024
"@ArthurBanga @sala5610 Et si vous avez du beurre sur les épinards, ne généralisez pas non plus.
On aurait tout lu, venant de ces lumières de l’Université ivoirienne ; tout, sauf des résultats de recherche innovante !",Joshua Djodjo,Mon Oct 21 22:41:13 +0000 2024
@restitutorII il a construit des écoles au Niger 🇳🇪 et avait prévu lancer une université. Malheureusement avec le coup d'État et la récupération de ces investissements en Afrique c'est devenu compliqué,Boureima M Kabirou,Mon Oct 21 22:40:30 +0000 2024
"@ardan_michel1 @marwahrizqy @AssnatQc Oui, des professeurs, des recteurs d’université, des journalistes. Pour leurs idées. Tous étaient vus par les islamistes comme des progressistes qui rejettent l’idéologie islamiste.",Ben Char,Mon Oct 21 22:36:32 +0000 2024
"La presse a rapporté le cas d'un enseignant d'université sanctionné pour des cas d'harcèlement sexuel envers des étudiantes. C'est une véritable gangrène dans les milieux scolaires et un danger pour l'avenir de la fille. Ensemble disons non aux NST!
#ABCJeunesEtFemmesEnSanté https://t.co/ZCjp0wn3Pl",Elsa Kane Njiale,Mon Oct 21 22:35:12 +0000 2024
@momo_n221 @TasOfficiel On commence par ton leader Ousmane sonko surnommé KOUKANDE et se débat je veux qu'on le fasse a l'université cheikh Anta DIOP devant les etudiens,Moukhtar Ba,Mon Oct 21 22:34:45 +0000 2024
"🇬🇧 🇵🇸 Une étudiante de l’université d’ #Oxford interrompt le discours d'inscription du vice-doyen, exhortant l'université à mettre fin à son soutien à la « guerre » d'« Israël» contre #Gaza
« Vous n’aborderez pas le fait qu’un génocide est en train de se produire en ce moment ? » https://t.co/Po5tt0XzPH",PladimirVoutin,Mon Oct 21 22:32:18 +0000 2024
"@pinpinabts Super français !

J'ai choisi le français comme deuxième langue étrangère à l'université, mais j'en ai oublié la majeure partie maintenant.",kimrin,Mon Oct 21 22:25:02 +0000 2024
@KakuleKamuha @CoulibalyBojana Elle travaille à Harvard alors qu'Onana ne peut même pas passer devant le portail de cette université.😉,Sila Cehreli / Mushaka-Muzi w’Inkotanyi 🇹🇷 🇷🇼,Mon Oct 21 22:22:25 +0000 2024
"Université de Montréal
Idéologie et pandémie :
Étude comparative du cadrage médiatique au Canada
et aux États-Unis
Par
Karl Ricard
Département de science politique de l’Université de Montréal
Faculté des Arts et des Sciences
Mémoire présenté en vue de l’obtention du grade de",Denis Vézina,Mon Oct 21 22:22:11 +0000 2024
"@aysesila1975 @CoulibalyBojana Orléans - Tours et non Harvard. D'ailleurs l'université ne distribue pas l'intelligence, celle-ci est liée à la personne. D'où, avec cette allure vs serez étonné de voir un jour un étudiant de l'Université de Kinshasa détricoter vos thèses truffées de fanatisme et de militantisme",La RDC ne mérite pas ce qu'elle est aujourd'hui.,Mon Oct 21 22:19:56 +0000 2024
"ALERTE : En dépit de ce que prétendent les avares élites conservatrices, l'Allemagne, bien qu'en tête des dépôts de brevets en Europe, doit maintenant faire face à une humiliation cinglante : l'université de Grenoble, symbole de l'innovation française, décroche la première place https://t.co/bHpOzcBdun",nūVoxio,Mon Oct 21 22:14:06 +0000 2024
@KakuleKamuha @CoulibalyBojana Bojana = Université de Harvard. Onana = Lyon III 😱(avec un jury de thèse incluant Luc Marchal...),Sila Cehreli / Mushaka-Muzi w’Inkotanyi 🇹🇷 🇷🇼,Mon Oct 21 22:13:43 +0000 2024
"#DroitsLinguistiques 🚸 Saviez-vous que ? Une étude récente du Neuro de l'Université McGill montre que l'apprentissage d'une deuxième langue tôt dans la vie augmente la connectivité cérébrale et améliore les fonctions cognitives - plus tôt, mieux c'est ! 
https://t.co/APN4O8TKhn",QCGN,Mon Oct 21 22:05:14 +0000 2024
"🔴 %141 Hôpital Maisonneuve-Rosemont
🔴 %240 Hôpital général juif - Jewish General Hospital
🔴 %157 Centre hospitalier de l'Université de Montréal (CHUM)
🔴 %147 Hôpital Cité-de-la-Santé
🔴 %119 Hôpital de l'Enfant-Jésus",ERinfo,Mon Oct 21 22:05:02 +0000 2024
"@JdeQuebec @GLajoieJDQ Allez vous promener 1 heure dans les coulisse de l'université Concordia, vous comprendrai!!!",Bernard Deschênes,Mon Oct 21 22:04:14 +0000 2024
Les réinscriptions tardives à l’université sont acceptées :),Anne-Laure Marietti,Mon Oct 21 22:04:01 +0000 2024
Comment vous expliquer qu’aujourd’hui c’est des braves étudiants de l’unikin qui ont assuré et fluidifié la circulation sur l’avenue de l’université là où les PCR avaient déserté de leurs postes et où les autres policiers ne s’occupaient que du cortège dont ils avaient la charge?,Joachim ilema mbongo,Mon Oct 21 22:02:14 +0000 2024
"@Katumbi_ @AssembleeNatRDC @Bibishe6 @GuyBoston3 @Kilosho03 @LubulaOdry @pacifiquekamal1 @wifiyamboka @3Ledia3 @NgoyiPatrick11 @MagloireKabwe @LwarhibaM @YanLKY L'anarchie dans la gestion du pays, MAWA pona régime oyo",Université de Kara,Mon Oct 21 22:02:08 +0000 2024
@PiluleRouge_CA Eh là là. Non seulement ce type travail à l’université mais fait du plagiat. Quel con.,Jay Jack Ulhmann,Mon Oct 21 22:00:40 +0000 2024
"Vraiment, c'est une malédiction. 
Muri université commémoration ziraba ariko ngaho bagaca bazibuza. 
Ya deux poids deux mesures twirirwa tura dénonça jour et nuit. 
Il n'y aura pas de paix mugihe abantu batazoba barakira ibikomere bafise.",Kibu Ruhinda,Mon Oct 21 21:55:24 +0000 2024
"@touiteregeurl Prépa ou université? Si université, quel statut?

En généralités:
Intellectuellement très stimulant disciplinairement.
Pas de parents à te casser les pieds.
Tu as en face de toi des adultes priés d'assumer leurs choix (même s'il y a un suivi des présences).",max.i.me,Mon Oct 21 21:54:08 +0000 2024
"De l'argent et du matériel pour la guerre à volonté, mais pour la santé c'est limité (comme en 🇫🇷 )
«En février, le professeur Yaïr Bar-Haïm, directeur du Centre national pour le stress traumatique et la résilience de l’Université de Tel Aviv, a estimé que 30 000 Israéliens",Rémi-Ange C 🙏🌈 ☮️🕉️☯️🐢🐌🌻🍀🐱🦋🐬,Mon Oct 21 21:52:10 +0000 2024
@shironeeeeeki Université ouais,Fatema🇲🇦,Mon Oct 21 21:46:39 +0000 2024
"Ces années à l'université ont/vont surement etre les pires de ma vie en tout cas actuellement j'ai pas connu pire. Je ne me sens pas à ma place, je n'ai pas d'amis qui me font me sentir bien / à ma place. Je n'ai plus de cocon alors je m'isole et j'ai envie de m'isoler...",Lâīt_øñ,Mon Oct 21 21:45:06 +0000 2024
📣 Il ne reste que 2  places pour la masterclass de l'Université des Patient-es qui forme les patient-es partenaires dans le cancer du sein métastatique ⬇️,Chaire de Philosophie à l'Hôpital,Mon Oct 21 21:37:07 +0000 2024
"@Chelra96 Roman est rentré dans le catch parce qu’il allait avoir une fille et qu’il avait besoin d’un job. 

Le problème c’est pas quelque gars d’université mais c’est qu’à NXT il y’a presque que ça

Les 2/3 seuls interessants c’est Sol, Karmen et Oba",ARROW 🇨🇭🇩🇿,Mon Oct 21 21:34:25 +0000 2024
Naturopathe formée à l’oncologie intégrative a l’université de Grenoble @UGrenobleAlpes hein? ça existe cette #Pseudoscience validée par qui ? @DgsUrgent @Beauvau_Alerte @SG_CIPDR @laliguecancer https://t.co/RFSIma7NiD,Centre Renseignements #Sectarisme LimousinAuvergne,Mon Oct 21 21:31:48 +0000 2024
"⚪️🇬🇧🇵🇸 Une étudiante audacieuse de l’université d’#Oxford a courageusement interrompu le discours d'inscription du vice-doyen, exhortant l'université à mettre fin à son soutien à la « guerre » d'« Israël » contre #Gaza…

🔊 « Vous n’aborderez pas le fait qu’un génocide...

👇🏻 https://t.co/udggouWfiQ",Axe de la Résistance,Mon Oct 21 21:30:25 +0000 2024
"Début de saison prometteur en volleyball pour les Citadins qui emportent un match sur deux lors du premier week-end de la saison.

https://t.co/DvVOPF2qI7",UQAM | Université du Québec à Montréal,Mon Oct 21 21:30:00 +0000 2024
"🇪🇺 La grande majorité des Européens est favorable à l'utilisation de l'intelligence artificielle pour les opérations policières et militaires, selon un nouveau rapport de l'université IE de Madrid communiqué à CNBC.

Le rapport « European Tech Insights », qui a mesuré les https://t.co/wkmXKCZYST",Grelet J-Christophe,Mon Oct 21 21:29:57 +0000 2024
"Il y a deux ans depuis la publication d'un rapport de l'Université du Québec à Témiscamingue, qui a révélé que 55 femmes autochtones du Québec avaient subi des stérilisations et des avortements forcés entre 1980 et 2019. https://t.co/2eK2v3U9ms",Nouvelles Nationales d’APTN,Mon Oct 21 21:22:27 +0000 2024
"@DIntubator L'université, donc le gouvernement, REFUSE de vacciner contre la grippe ses personnels qui le demandent. On doit le faire à nos frais. Donc la plupart ne le font pas.
Manifestement, l'état préfère payer les arrêts maladie de ses salariés.",Jeanne Presles,Mon Oct 21 21:21:23 +0000 2024
"On dénonce la présence de militants d'extrême droite racistes, homophobes, antisémites (etc) en fac d'histoire et eux comprennent ""elle veut réserver l'université aux étudiants de gauche"" mdrr non?
Pas confondre droite et extrême droite. Les historiens de droite sont disciplinés",Chanya Jacob 🇨🇵,Mon Oct 21 21:20:14 +0000 2024
"@Arrow_SoA Tiffany et Bianca sont des gens d’université 
La plupart des grosses superstars (Roman, Cena, Batista) sont des mecs d’université mdr",Roberto La Haine 🇦🇴,Mon Oct 21 21:19:42 +0000 2024
"@Sansdieux @GninguePap36123 Je nie qu'il soit une référence du sujet, c'est pas à l'université des pays non musulmans que tu vas apprendre l'islam, mais directement à sa source. Même la logique n'est guère ton point fort.",Rener Oslo,Mon Oct 21 21:17:29 +0000 2024
"@SimondPompignac Je n'ai jamais dit ça. Tous le monde est bienvenue à l'université. Hormis les militants d'extrême droite qui s'amusent à graver des croix gammée sur le mobilier de la fac par exemple (réel anecdote)
Si t'as un problème avec l'antisémitisme ça devrait te révolter.",Chanya Jacob 🇨🇵,Mon Oct 21 21:15:48 +0000 2024
